treatment,outcome
1,6.652287921608089
1,5.700126909156404
1,1.8954251991306486
0,7.046996713911001
0,5.37527566485946
0,10.054573710780659
0,5.511678479009024
0,0.01
1,6.155902069409354
0,0.01
0,2.985543179356478
1,3.892918713049504
0,8.418411962972312
1,4.9322621866195515
1,5.548964625580752
0,6.6148588185586075
0,0.01
0,0.01
0,4.251831969674643
0,6.292011651947349
0,3.895275429978955
0,9.71843694307423
1,4.651890377410985
1,4.977687325455364
0,6.541074439645811
1,0.01
1,0.01
0,0.01
1,3.9793787902082434
1,1.1039102616955156
0,5.373168832515601
1,0.01
0,5.273766545912892
1,5.819024158343813
1,7.07557226080521
1,4.4219008631285295
0,4.023933974710098
0,3.371332082231386
0,17.951696366177444
1,2.126066372567125
0,12.598668990951628
0,9.02578158297171
0,2.5214995948962398
0,5.810716628320029
0,0.01
0,4.693053344535849
0,0.01
0,4.470925137073338
1,3.6399912170270525
1,4.305888848111533
0,13.481289234748655
1,4.612826273416962
1,0.01
1,0.01
1,0.01
0,8.19032331657212
1,2.5004565545335797
0,5.434328066096003
0,5.692506506567029
0,11.084874967084081
0,10.075144367664953
0,9.065780478598244
1,9.223890281843254
1,4.510103644843009
0,0.01
0,3.046921054264256
1,4.953255293359665
1,4.434186571816978
0,5.716497682070821
1,8.711752616687113
0,9.811657958886162
0,8.769590378026104
0,3.716910480233396
1,21.98550822579568
1,8.935417339658022
0,4.711934798903107
0,0.01
0,4.310532724351513
1,2.7600578309192088
1,5.840377190967412
0,0.01
1,4.042725578638203
1,3.59048577455413
0,5.729701458113649
0,4.778301770514198
0,5.5962945509493185
1,2.3384786231391503
0,7.386434122777479
0,7.20179049270026
1,17.080014927941292
1,12.62650259801573
0,4.566871731441504
0,7.169805169725747
1,2.081881370301599
1,7.818250775079154
0,8.561322631079094
0,16.58734295407686
0,3.0800515856935453
0,14.774614655917388
0,4.3392900708317494
1,8.299057643777711
0,10.235714785037311
1,15.44711512132274
0,6.070818396782991
0,6.2159658188527445
0,6.883205554343462
1,3.3477755985015913
1,2.431700615475612
0,5.3585673038087
1,21.618363865131514
0,6.024443392391305
0,5.657413729096232
1,3.389946510579341
0,7.411743054802407
1,3.645699796440702
1,2.135935134226342
0,7.315624107226263
1,7.858232444535797
0,11.299116194835484
0,8.602620512685492
0,5.654826639884097
1,16.952448095657438
0,9.401299873259974
0,6.151739751842172
0,4.752674855209768
0,9.005102556746396
0,5.345648929467948
1,4.339213675934291
0,5.280207024790742
1,2.9470298134237867
1,10.48281565386546
1,1.602695553793664
0,4.433227455674069
1,4.714138987272004
0,3.2372834320289114
0,7.214548738415111
0,6.604886217366621
1,0.01
1,0.01
1,3.7267949538906175
1,0.01
0,3.8503026511490215
1,0.01
0,3.0260400071207356
0,0.01
1,5.306837507637257
0,4.393559033065718
0,5.451127075081763
0,4.366663006632428
0,10.351830590094316
1,4.514538192353869
0,5.416527053407826
0,12.084043336897667
1,3.7485363370582916
1,0.01
1,13.553138243483685
1,3.7349211386455794
0,7.6491550364713605
1,4.797402588791448
0,0.01
1,4.312088255910699
1,11.291556427447002
0,0.01
0,4.91863591167693
1,0.01
0,6.882834952259354
1,2.7743471451410446
1,3.558544463839057
1,6.877168599568145
0,0.01
0,0.01
1,14.319250480606161
1,2.222452599441077
1,1.7598141542915084
0,4.932853804690377
1,2.3398450205073975
1,4.289888263140638
1,3.33654996629218
1,7.61036359631013
1,5.415296628101743
0,4.723720431796829
0,0.01
0,6.807646845880387
0,0.01
0,2.7830863743815626
0,12.011351597181466
1,7.639959915991999
0,8.583103261065178
1,7.716065625650662
0,10.369840661808968
1,0.01
1,1.235033720896271
1,4.001991371145875
0,6.522523953192984
1,20.012572175012966
1,2.4699714199111313
0,7.019377213542487
1,6.69779270461792
0,10.922152374435582
0,0.01
1,0.01
0,0.01
1,0.01
0,0.01
1,0.01
1,6.019481875766181
0,6.105468799457372
1,2.198413643998889
0,0.01
0,11.730398793041237
1,6.923371373248365
0,6.093865624694872
0,5.473344541032905
1,0.01
0,2.38840403268435
1,0.01
0,3.7954349072982403
0,5.840667627974337
1,4.750281846484092
1,4.09195004141262
0,0.01
0,3.7747769696247033
1,4.313388645040463
1,0.01
1,0.01
0,4.992969523441129
0,7.208387654455045
0,6.158315492547284
0,9.46825464882603
0,2.93373467574698
0,4.60504898303502
0,9.458160145292537
0,11.603619388856368
0,5.953904444730022
1,8.542497182816158
0,7.762918574969721
0,7.437696426392969
1,3.2383626194276385
0,8.665655319181887
1,3.876411326970733
1,3.021259631067794
0,4.008723769719332
1,25.52168766425062
1,0.01
1,4.308387857824616
0,10.45362471720884
0,6.445560853366415
0,0.01
1,3.9456623182014394
0,0.01
1,2.5028485261647777
0,4.237655019808478
0,5.813557896908566
1,0.01
1,0.01
0,7.846059305785505
1,0.01
1,7.862317322905057
0,0.01
0,9.44531398480959
0,7.250355183739122
0,8.211927780722954
0,0.01
1,7.423592297489514
1,0.01
0,6.210018112600799
1,3.16643377234159
1,2.6408975634804395
0,4.384899481374884
0,6.017258364367773
1,6.30004075114603
1,6.96045535589521
1,3.1907704169246824
0,6.789193154522429
0,5.67298543878257
0,0.01
0,0.01
1,3.9605919720909095
1,2.732637943531399
1,0.01
0,20.938642001741346
0,4.68855987836121
0,0.01
0,8.01595077243509
0,4.178830346220658
1,41.610484697085575
1,2.1801801798553524
1,0.01
1,3.4807031703175375
1,5.1499763989883665
1,0.01
1,5.222318916239976
1,0.9172655683093344
0,3.5467153399848503
1,4.465494560097074
1,0.01
0,19.84156092077425
0,8.852783990883712
0,5.237246214518817
0,6.8711230109278905
1,2.7923892739895626
1,7.058462552220104
1,3.6813735548081676
1,6.130118594195038
0,9.512861985541123
0,3.298465445481361
1,4.824756149805974
1,11.480395300644396
1,2.0090108714677495
1,8.870625754543028
1,1.678060936341171
0,12.504259797584542
0,0.01
1,8.61736007566249
1,3.282591275444333
1,0.01
1,4.483333701988351
0,4.508916166970707
0,3.7044182260865908
0,5.950503749687458
1,2.5660942498982604
0,6.962546469748224
1,0.01
0,0.01
0,8.527096599181512
0,7.635121054420372
1,1.4749767323212584
1,0.01
1,0.01
1,4.094351695763712
1,6.626026925273816
0,5.513783515300215
1,9.870106584321315
0,7.765773764833763
0,9.668745469034592
0,4.852259654238374
1,9.677364946027012
1,2.2012571752889376
0,7.211823128041939
0,6.500223975477535
0,18.040685746368197
1,7.726354934313576
1,13.6903944768274
1,3.157742820698045
0,4.803245080626017
0,0.01
1,19.167382028327616
0,4.71517232045411
0,4.220850848122002
1,15.209798661648058
1,4.4886514534822535
0,7.032970766088784
0,3.852398595497367
0,2.94150397339827
0,7.286088273324455
1,0.01
0,7.839191808634946
1,1.9619665661311323
0,0.01
0,0.01
1,5.678153377242595
1,5.743678632913299
1,4.224034607506859
0,0.01
0,0.01
0,6.224979301162409
0,13.11044562135619
0,7.835201528194668
1,7.559619453349021
0,7.11830218421417
1,2.832290761196135
0,0.01
1,0.01
0,7.390139708467244
1,15.225304414926509
0,9.823126234961208
0,8.75467738820587
0,10.372190194115204
0,3.8562465521482485
0,25.147102566859406
0,7.127180556090026
1,7.993360376724668
0,9.522501154427745
1,12.426199861164484
1,3.2183940009361263
0,2.9585641858124245
1,3.0078061106457143
1,2.972288356728289
0,6.650924305195974
0,7.654860767020058
1,5.042654592434983
0,0.01
1,1.409331241088724
0,15.896087768836054
1,5.722977329084356
1,7.049595461256038
1,0.01
0,7.026499527312184
0,5.639722369652231
1,12.5254888914497
1,0.01
0,6.827414383319644
1,0.01
0,7.6202141640122205
1,6.743212250927527
1,11.770045030729928
1,7.471759194239675
0,4.58441460630296
1,6.683356321721339
0,6.100238270007893
0,3.079328862403146
0,0.01
0,9.64051665303308
0,10.370464888533425
0,4.179626231555117
0,7.9790245394823405
0,0.01
0,6.347808590526987
0,3.7042275771658213
0,12.151261326215964
0,12.738426678233383
0,14.477096956838494
1,6.456966832578365
0,2.8018503319218313
0,7.121511664586423
1,1.509375297494134
0,11.671685542573568
1,10.52708590452405
1,0.01
0,9.359866243579473
0,7.188332875905309
1,6.1825472551373775
1,5.557944270038683
0,11.884814314325997
1,6.943954750208692
0,4.117931677570601
1,0.01
1,7.445409933497236
1,7.398224439195439
0,0.01
1,3.0326712627496444
1,3.9192918430567585
0,0.01
1,0.01
1,0.01
1,0.01
0,3.721714532678928
1,0.01
0,4.534968372066594
0,7.514654429322779
1,8.935382935689583
0,6.310848203250081
0,5.221356238875923
1,4.961143890709496
1,6.970867893086
1,5.536555380797221
0,5.0467640928020865
0,9.736096951531742
0,0.01
0,8.263245459392113
0,0.01
1,3.9361787756377775
0,5.182257529778264
1,2.9904740897670634
1,9.612310759375077
0,5.695115308725669
1,2.1193085676077748
1,5.3649619162387605
0,7.316164605363368
1,0.01
0,4.150964660403268
0,7.279105067238658
1,2.4981954853488544
1,7.07185845361194
1,0.01
0,4.248995344721924
0,10.289033715835552
0,6.880281431888014
1,0.01
1,8.327215872030562
0,9.457038756268929
1,3.903901220393637
1,6.938345132819291
0,5.305683406868527
0,8.430290164839109
0,4.1252729980013685
0,0.01
1,1.7197937408602189
0,0.01
1,11.316749327501437
1,11.18668919189016
0,4.819175398800271
0,4.124136864826354
0,2.2072531223130314
0,8.232106936435551
1,5.65166913615545
0,15.788751399734839
0,6.731311403344929
0,2.4695663766246736
1,2.9918762590497954
1,1.0677561589355258
0,0.01
0,6.432043072345082
0,4.772060230352872
1,3.610227619891003
1,10.670877216695215
0,10.68004789997498
0,7.4966544357530775
1,4.273064386259358
1,10.09783991764507
0,0.01
1,2.636839696705117
1,0.01
1,3.845739300103622
1,4.080021714351084
1,12.025119118691366
0,0.01
0,2.1916877273641484
0,0.01
0,11.94247728784952
1,11.615182767717956
1,5.601633740054674
1,13.320894290309644
0,0.01
0,1.7642253466477562
0,2.4572524134544347
1,6.176312707519471
1,2.503788040692325
0,0.01
1,6.610696897135468
1,6.81071280175614
0,9.763377604631218
1,1.9047906445655616
1,5.5162868131147595
0,9.414432817796763
1,0.01
1,9.295316714443306
1,8.137915806690303
1,5.5280101335655845
1,0.01
1,8.272225332808697
1,1.925427769138663
0,5.955733052793002
1,0.01
1,6.582909435621099
0,5.972780447104988
1,6.3119079753612155
1,2.8534717203290016
1,4.704399227155185
1,9.794220142049747
0,5.458275157911386
1,3.9632287043952896
0,0.01
1,2.5224989153567376
1,6.516671632916923
0,9.533174066361196
0,9.347466447239306
0,6.992230702171182
1,6.3165989082116925
0,3.8544298429170167
1,8.383241794628477
0,0.01
0,6.4636108974853625
0,8.370318108649482
0,12.511855817194304
1,3.4158117732207702
0,5.5936352390444934
1,8.237287981691999
0,5.141797116482023
1,5.843330539888742
0,7.375595294621556
1,2.6135353440616957
0,0.01
1,4.182528670676198
1,0.01
1,0.01
1,6.742753569749427
1,7.500907024827185
1,0.01
1,12.22984547663138
1,0.01
1,6.991181779870497
1,4.534229252965945
1,1.758538385925017
1,3.4898632722944556
0,16.66420729692558
0,0.01
1,0.01
0,9.795449226761828
0,8.835531899857179
1,8.62775789323913
1,7.714232430714006
1,0.01
1,3.7307316706217333
1,0.01
1,3.887722773047936
0,0.01
1,0.01
1,0.01
0,8.562390764748224
1,6.213309707443487
0,0.01
1,3.7424576173689648
0,5.243834050839282
1,2.383995437944186
1,2.9219044305152173
0,6.306225168415128
1,8.68378357763701
1,2.819615512653841
1,9.808460416045106
0,0.01
1,0.01
1,7.622347873717441
1,2.4661590539416025
0,3.9507285449498455
0,13.429976378368842
1,4.3067895740038695
0,7.855605668931535
1,6.2859009555249195
0,5.924823556159449
0,6.65874668674569
0,10.116951809810125
1,0.01
1,5.873800375623847
1,0.01
1,2.9391828318088535
0,0.01
0,14.566460963290062
0,0.01
1,7.740673363063108
0,8.424143380085287
0,1.922191748756416
0,8.754724233773478
1,2.6230788436828867
0,6.141687339485654
0,6.4831762746509565
0,6.803050684167188
1,0.01
0,4.891310915233553
1,0.01
0,2.575182149243661
1,5.980596411357253
0,8.346852919168619
0,10.46607207607801
0,4.247063423166486
1,0.8134116595475572
0,11.036496629463047
1,9.259667794628827
1,3.2347565711344064
0,3.6013653562066543
0,10.512634705699801
0,4.783895757640449
1,17.642760480436554
1,0.01
0,6.801901254669012
0,4.111964898133537
0,5.7971366021940804
0,5.172488272351759
1,7.200235343862377
0,7.5853472020512145
0,6.619267842488898
0,0.01
0,8.730086866511309
1,0.01
0,0.01
0,5.936183317933294
1,3.2909651661159223
0,5.4002978643786
0,12.503456158778167
1,8.448872636913347
0,0.01
1,7.721576934149254
1,0.01
0,4.814011584073876
0,9.402535081894147
0,0.01
1,0.01
1,9.31629572636107
0,0.01
1,0.01
1,4.9110911070520125
1,0.01
1,0.01
0,0.01
1,0.01
1,0.01
1,8.316911761404052
1,0.01
0,4.5212477213828235
0,2.2103255750971775
1,4.276922747541505
0,7.5379655069667795
0,4.724527108455868
0,12.329609530532576
1,0.01
0,5.807935548145653
1,2.8775322972170683
0,5.13327783748642
1,6.666088111998541
0,4.3817264466251284
0,4.705835733973776
0,0.01
0,6.207209633388164
1,7.623235847373481
0,0.01
1,0.01
1,0.01
0,0.01
0,6.295417024443413
1,6.9137037986065515
1,3.7062078415203983
1,5.889154442112493
1,3.0216905882680716
1,4.0541488906527
1,10.517006359271623
0,4.290369649540228
0,4.40893222344249
1,0.01
0,4.340246797291775
1,6.558171443971298
0,7.448033690973468
0,3.192060487047034
0,2.431013548712287
0,6.1129511619969055
0,6.30150737387058
1,2.2260433527831123
1,0.01
0,10.250722872455254
0,9.575861420875436
0,0.01
0,5.041886948246699
1,11.818228407476562
1,9.410175213471954
1,3.8397914302455254
0,7.926856890758629
1,7.620239459129747
1,7.380530006487013
0,6.984423267853843
0,0.01
0,5.208006414468915
0,7.602385594080974
1,5.789250775083987
0,8.795974075820197
0,13.38670714637968
1,0.01
1,0.01
1,4.06757177699997
0,4.417501486943477
0,3.1924053404609207
0,8.545936685602355
0,4.581789664657518
0,3.6370916449876907
1,13.16883537047456
1,4.11392280415872
1,3.733581198564088
1,7.528459020486067
0,9.03201360637258
1,2.2409489474999966
0,0.01
1,0.01
0,7.699837475924786
1,3.3690355270555283
1,1.2865741290659003
1,0.01
0,3.489620751266585
0,6.988676967834973
0,5.456000222888781
1,5.979648248869671
0,3.816619817852085
1,6.204907011965091
1,7.639943318314523
0,6.851784681289707
1,0.01
0,4.653009978450021
1,8.294032360470434
0,2.984770793477719
1,4.3368497882130415
1,0.01
0,9.398611292153218
1,3.563747862747451
0,0.01
1,3.4838174237372717
1,7.178741482925498
1,4.1184935825604
1,5.718723640986472
0,9.845201992503997
1,3.421862209050959
1,3.9346540938367256
1,5.005526520842149
0,0.01
1,5.130805238310045
1,10.495978643750535
0,4.345558188253243
1,4.835500727120612
1,5.029762623332862
1,6.7918904400279025
0,5.124805204868898
1,12.191750894444853
0,0.01
1,0.01
0,4.954437235057011
1,3.0763949495660587
0,18.312574548023008
1,9.497059742608458
0,7.100510186645236
0,7.322991393347938
0,6.1551138651295005
1,4.1339087287257
1,0.01
0,8.275617958679076
1,4.179798408198058
1,2.3165236854706186
0,2.991307192866625
0,10.779383461956867
1,4.1307834307852715
0,6.791607456807766
1,4.486838290256091
0,4.182841378727942
1,4.586365095251427
0,6.804266237541173
0,8.524795649377467
0,4.604809880487286
0,7.977428719602296
0,8.4353027094562
0,11.847981061104896
0,3.169444850054099
1,7.107840100316528
0,5.218260406348778
1,3.8124444473181103
1,8.044763297361635
1,3.9201549683149723
0,11.929326962188322
0,5.85769319916052
1,0.01
1,3.3539356220806007
1,3.219325489645087
0,9.228785893657475
0,11.506973490844908
0,10.44660703174938
0,4.47157919407797
1,4.846865293843369
1,0.01
0,9.376203626840706
0,5.406732516708118
0,7.938485756864572
0,0.01
1,0.01
1,5.677239478338843
1,0.01
0,4.730958309828393
0,0.01
1,1.9474970343635856
1,0.01
0,4.598942676189567
0,7.475136884487358
0,7.836594125850762
1,0.01
0,7.716494881595647
0,6.977619135646417
1,0.01
1,0.01
0,0.01
1,3.6167107076337683
0,0.01
1,8.562842318646288
0,11.221801500192372
0,3.0530654052458654
0,0.01
1,0.01
0,3.2637821552483115
1,8.990839434322064
0,7.752606528268394
0,10.930241917808308
1,0.01
1,13.091620996568697
0,2.9503579743223614
0,9.004768947299139
1,4.1977263075697095
1,0.01
1,2.657045527258076
0,0.01
0,3.890590288250447
1,6.950202315062561
0,5.216974003582917
1,3.030927546540801
0,3.416379312436287
0,22.790743743766644
0,5.450526760464928
0,5.659940760625552
1,6.723276287429178
1,9.350717012127673
0,0.01
0,0.01
1,1.9532053819218702
1,0.01
1,5.0933619048906245
0,13.031127725009716
1,4.188915747771573
0,3.651971911903764
1,0.8938254478137914
1,2.9119891639300532
1,2.516354828852635
0,10.872690586062397
1,3.4334319653584897
0,6.7421009401334215
1,5.144969335388167
1,6.0823922571120566
1,2.288464343395497
1,8.871808096713416
0,3.606503188734412
0,7.5483256205956115
1,5.140131867432533
1,4.566594830135805
1,0.01
1,0.01
0,7.090067496694342
0,8.505816497848022
0,9.278406826197209
0,4.114972657850426
1,3.289707678207373
1,10.850157648138511
0,7.8434043862676095
1,7.639666537939665
1,3.323941920037663
1,4.839066480861046
0,15.767682837042244
1,0.01
1,1.119994496277385
1,5.916672215611169
1,1.6085205413358405
0,10.498490110562456
0,2.8874302543754276
0,5.077327880861556
0,4.801549886671012
1,6.525929429619466
0,5.113345211422774
0,6.323524288224722
0,5.378752967878176
0,6.709234511993686
0,7.37814582073356
1,5.642143109677211
0,2.371918400310312
1,7.658357680779796
0,7.108048441972376
0,7.094874717054816
1,5.380021651236976
0,4.878619429485516
1,0.01
1,0.01
1,3.3600627752188075
1,3.3092722895381526
0,3.888991708196279
0,3.425572426308244
0,14.042849070800209
1,0.01
0,4.273768207528663
1,5.495043587568556
1,7.625853485445835
1,11.8776963572519
0,11.77304408872941
1,2.611469556047894
1,11.931177069158224
0,10.582845913547654
1,2.1848315854783267
0,10.234490669385755
1,2.5317499797848027
1,0.01
0,6.490517038482436
1,4.80055893579981
0,5.226166034495897
1,3.2989397054984892
0,12.666165515548176
0,0.01
0,5.77807045207373
1,2.4286616920712385
0,2.9091113371135395
1,3.007214747041432
1,18.795250131344492
1,8.792780569570782
1,10.335879720461795
1,1.9902844740591683
1,0.01
1,3.779591741888544
0,6.198881442964954
1,4.559406686209807
1,11.428197465119343
1,8.742869875910392
1,0.01
1,6.405185712732475
0,6.688729475913027
1,0.01
1,6.427776322466272
1,11.247081022700318
0,5.349349996182002
1,0.01
0,4.402969177898272
1,7.2121578402685556
0,8.91841131267028
0,14.818679800522101
0,0.01
0,5.582325851587193
1,2.9145787685745184
0,5.27627541574555
1,7.848431204490779
0,6.6812739502611995
0,8.26545038610831
0,5.18253302912972
0,5.877657957413893
0,9.049270733834287
1,3.8758673954885734
1,7.173587019834092
1,2.7648437194858366
0,12.815886861314162
0,9.904677085653821
1,5.800733438961281
0,8.291332368075112
0,4.9404647227359915
1,0.01
1,7.437134714404967
0,4.872003575259035
1,4.100155496406228
1,0.01
0,5.810005654262859
0,6.2700658555342805
1,4.198914236860157
1,8.037349563690505
1,0.01
1,10.486521659032043
0,5.190781820256113
0,8.18508057161075
1,8.856594407970555
0,2.992557881979857
1,12.396875793277902
1,7.388453441304232
1,9.667103050024345
0,5.24157123035986
1,1.947472609182997
0,20.76123836013236
0,7.159536230721295
0,4.817366480827707
1,5.490141125761505
0,2.2607718529247154
0,9.584511572878442
0,6.088992450074066
1,12.469657125988038
1,2.5854121872625764
0,8.736646697770903
0,12.131438704851794
0,0.01
0,2.139357907149611
1,6.908720128574186
1,10.444130480591504
0,6.5222003016959444
0,0.01
1,3.4934585802608997
0,7.771232461083317
0,4.47703042278614
0,6.345789080212221
1,10.423264281818552
0,10.808205538190588
1,0.01
0,3.4652303654886354
1,1.4216141596952683
1,0.01
0,0.01
1,7.0713960588958695
1,9.780467889801102
0,7.356115436171391
1,3.7746550252631756
0,9.5695919021318
0,6.826949869395577
0,6.455517680909073
0,9.610610293599093
0,4.3184438087322645
0,5.855575583723437
0,3.8217429043676665
0,15.40052074794712
1,4.3488682353454164
0,10.406165715921587
1,6.964988355553452
0,5.80839474215245
0,4.126828458343806
0,13.416559656901109
1,10.103805063125833
0,6.371226355599805
1,5.95649863000631
1,3.9724755367047204
1,7.281320429783098
1,5.706922025693383
0,7.86960557556455
0,5.884262488121011
0,8.218720954105502
1,8.61110446429935
1,7.698415356324222
1,9.30858489287965
1,3.3566890926629127
1,1.5732419343568702
1,2.9207874373528333
0,24.105461611346016
1,16.71818701795339
0,14.14885440350701
1,9.195647367856044
0,10.981140063733216
1,5.762128839882866
1,0.01
1,1.0111339859981412
0,7.705735443157876
1,0.01
1,6.834526069025932
1,7.7239798105782125
0,5.479738424406285
0,5.246893125184257
1,0.01
1,5.192032363527452
1,15.20056504574601
1,3.9482524140239996
0,10.395704459725858
0,10.08940569082684
0,3.1335416853259295
1,0.01
0,3.0087842573303916
0,10.325528513277346
0,2.9558879961779754
0,5.400046861765371
1,5.771738292289601
0,0.01
0,8.643213436713351
1,2.5804981187022875
1,0.9905990908373913
0,6.052977161888296
0,4.79101164619646
0,6.844076778311155
0,4.939248854735414
1,10.578333351911548
0,0.01
1,10.763608759595991
1,3.0784375195609504
1,3.788004383565185
0,12.175421458068238
1,0.01
1,0.01
0,9.67347122611243
1,1.0914451808477812
0,3.954775204359115
1,7.409161639573866
1,5.308106016287595
0,3.5994190078448725
1,5.1654078911007595
0,11.975892478874357
0,6.654136167896004
0,6.86721267915836
1,0.01
1,7.892969719778028
0,0.01
1,5.66261733543748
0,5.87284079962128
1,0.01
1,15.033012966939433
1,2.9777090746744896
1,4.0323848088039584
1,1.7241012606441728
1,0.01
0,8.668668140391047
1,1.3607512073125667
1,18.55585757183732
1,0.01
1,6.387572792468116
1,0.01
1,9.335236364113067
1,0.01
1,3.974818124546204
1,4.247215680655469
1,1.12591606710876
1,0.01
1,4.229756019810217
1,7.146755851058771
1,4.338165247080328
0,7.087668303375409
1,2.1190919749451087
0,5.593046967244127
1,15.020753385865278
0,3.5881494113539234
0,4.423201580767323
1,5.59081285481993
0,0.01
1,3.2032822507826624
1,0.01
1,0.01
1,7.482474832548924
1,3.8456765126454195
0,5.516901643278147
0,6.842557574786643
1,3.9617925875762503
0,0.01
0,10.768321057873111
0,3.449225533318707
1,9.800143289766433
0,6.133671359479623
1,0.01
1,2.5491187819177523
1,12.479988662500718
0,3.4827045308186
0,0.01
1,7.565772283242344
0,9.291337694835446
1,0.01
1,15.869373825862187
1,4.997836092650588
1,4.250567749543986
0,9.25046313360262
0,11.148809735059086
0,7.714619268282061
1,0.01
1,3.3408337706013835
1,2.181824283843905
0,5.164915137023076
1,9.485920575076056
0,3.8456660828633975
1,0.01
1,7.521096173352266
1,13.613155515418919
0,8.164905495355509
1,9.001322064773898
1,3.4339777298940533
0,6.799527571810484
0,4.837873848488883
1,2.480086058366621
0,7.0691635116501335
1,0.01
0,4.1747509181045785
1,0.01
0,3.6255206140288965
1,4.295255970765712
1,6.966758046544658
1,3.1526272050599604
1,11.877832227083447
1,2.5569185879264182
0,10.731232765781686
1,4.585222927642414
1,12.257540462064407
0,8.726995066961315
0,12.705944331939426
1,9.705270238322484
0,3.807147614087542
0,4.9800332651234465
1,6.470285792267479
1,7.008488940611414
0,4.674794741459615
0,5.388367519800226
1,3.546459462645537
1,12.86563529090012
1,3.6820903669005824
0,8.567262303918707
1,5.650689803868138
0,8.654184249368626
1,3.819301018032763
0,7.5318206697571375
0,5.11230906274253
1,0.01
0,7.618513372414991
1,4.3348908282212735
0,5.080344013455065
1,7.015532511509236
0,5.276344641232767
1,3.0233990225158935
0,0.01
1,0.01
0,9.91520558066836
1,0.01
1,0.01
0,6.1696261563716295
0,0.01
0,5.672790258402506
1,0.01
1,4.935915441047567
0,8.593445128022095
1,22.55241823452883
1,7.031069979763757
0,19.25688199415308
0,6.439970183267114
1,4.150599261695607
0,15.059443970158338
1,6.161677881641499
1,0.01
0,11.000949513895316
0,6.482339434610718
0,13.570662684215884
0,3.773095343054725
1,0.01
0,4.129059786344326
1,3.6671296170786194
1,6.402211357752399
0,2.654541771552246
0,0.01
0,9.188856200649356
1,2.7274034819444326
0,8.648869257094866
0,19.3188179781787
1,7.59035287920438
0,12.358371093219773
0,3.151213179736369
0,7.482577106926606
1,4.45639133118639
1,3.3184606142963324
0,5.291465195913199
0,6.658939639331995
1,10.31764496125084
0,9.830303224982758
1,3.6594156567387617
0,9.037292798618887
1,5.82737383470972
1,3.0031130230640612
1,4.926362915371369
0,11.097299245526075
0,8.152280371019613
1,8.637231235311287
0,0.01
0,10.025937485835412
1,8.620788688608613
1,5.906486505333254
0,7.221870087946733
0,3.701754648661478
1,5.140805521826488
1,0.01
0,9.64623370485392
1,3.489078532795605
1,3.0833544394830104
1,5.379917049381677
1,5.44577220813202
0,3.197444872716815
1,1.656383921266347
0,4.929865090923658
0,2.3727669433663285
1,5.369889719987258
1,0.01
0,2.2415104753406383
0,5.713600940521022
1,7.496006479117353
1,5.769132023462991
1,0.01
1,3.629168654427632
0,13.562461587326691
1,6.02802565209778
0,15.706047141579564
1,7.347736407434603
1,0.01
0,6.033212986648781
0,0.01
1,4.826819642608252
1,4.4756054250432475
1,6.307985462239798
0,2.4933949334378838
1,8.380721675122661
0,4.836508069004034
1,4.784561173001282
0,4.195028171136516
0,5.85323623871745
0,7.468248456826485
0,4.6273006476108804
1,1.9632184021577455
1,4.58582782989027
0,0.01
0,6.487049403977578
0,4.731734351671852
0,11.801786195061766
0,3.098751471111413
1,5.985168700900341
0,9.831226839061864
0,0.01
1,2.8191350111130644
1,6.296678636291604
0,7.1001891246468976
1,4.66575712596464
0,3.5511183691715194
0,3.963507583189176
0,7.274998397042684
0,8.351626384378148
1,0.01
1,9.00934049562133
0,6.253872739096598
0,11.465246100760032
1,10.790904025832955
1,2.8340146828602504
1,0.01
1,3.3506307986890156
1,0.01
0,7.357744511451165
1,4.554016377520171
0,4.394966125457561
0,3.0339367193946507
0,0.01
0,13.04998841302351
1,12.917733411874808
1,0.01
1,4.038909419077361
0,3.4618039479138116
1,5.5834987059511185
0,3.961945879375135
0,4.5852136783359025
0,5.717432560375103
1,4.942934391056852
0,3.4682044303817148
0,0.01
0,8.17312908240231
0,0.01
1,5.0399767664799064
0,7.714777968312046
0,5.551958406756399
1,17.82221919824917
0,0.01
0,4.948939149520207
1,15.864507658091934
1,4.488905211891461
1,4.851009951891135
0,5.745152443377925
0,0.01
1,8.639194589727378
1,7.813748368463233
1,4.407040081499628
1,5.58985323466287
0,5.532133441479307
0,5.3114684053112065
0,13.830164210580982
0,8.287826805844775
1,6.0400993641707394
0,5.910460643961024
1,1.5342333794104612
1,2.7785340745082423
0,10.260419335660911
1,5.454797945824986
1,4.340006866266985
0,7.2006787784619
0,7.707034046026653
1,5.644956193246092
1,6.244059909729379
1,1.9360817033962139
0,7.4422096482968145
1,7.391419818147753
1,1.4155290994010639
0,0.01
0,0.01
1,6.718275349253423
1,17.758279320109995
1,6.180513900518738
0,7.653610616286407
1,2.9825627730555433
0,6.277888528615226
1,3.6624369113182675
0,6.876247680207285
0,5.216132905438936
1,0.01
1,12.826973103355373
0,14.534300297674617
0,12.045221912575302
0,5.728971139999836
1,2.916405863174373
1,8.837764396298939
1,1.4261547816737141
1,0.01
0,2.8217487030293364
0,6.658332808673851
1,3.3588982188589465
1,6.4770462609433155
1,7.115852987949159
1,3.550566408842913
1,3.7217401334947273
1,6.5794776277464715
0,10.216189903693163
1,0.01
1,5.110775323242696
0,5.888348868744257
1,3.6380438035862377
1,9.21131507515088
0,14.498473698100392
0,3.63710687190215
0,5.862957113884539
1,5.8668479923475525
1,3.2429316297907422
